COUNTY,TOTALCOUNTCONFIRMED,TOTALCOUNTDEATHS,NEWCOUNTCONFIRMED,NEWCOUNTDEATHS,DATE
Tehama,24,1,7,0,6/16/2020
Tehama,24,1,0,0,6/17/2020
Tehama,31,1,7,0,6/18/2020
Tehama,35,1,4,0,6/19/2020
Tehama,35,1,0,0,6/20/2020
Tehama,35,1,0,0,6/21/2020
Tehama,38,1,3,0,6/22/2020
Tehama,50,1,12,0,6/23/2020
Tehama,55,1,5,0,6/24/2020
Sutter,0,0,0,0,3/18/2020
Sutter,0,0,0,0,3/19/2020
Sutter,0,0,0,0,3/20/2020
Sutter,0,0,0,0,3/21/2020
Sutter,0,0,0,0,3/22/2020
Sutter,0,0,0,0,3/23/2020
Sutter,0,0,0,0,3/24/2020
Sutter,1,0,1,0,3/25/2020
Sutter,2,0,1,0,3/26/2020
Sutter,2,0,0,0,3/27/2020
Sutter,3,0,1,0,3/28/2020
Sutter,6,0,3,0,3/29/2020
Sutter,6,0,0,0,3/30/2020
Sutter,8,0,2,0,3/31/2020
Sutter,9,1,1,1,4/1/2020
Sutter,10,1,1,0,4/2/2020
Sutter,12,1,2,0,4/3/2020
Sutter,14,1,2,0,4/4/2020
Sutter,14,1,0,0,4/5/2020
Sutter,14,2,0,1,4/6/2020
Sutter,16,2,2,0,4/7/2020
Sutter,17,2,1,0,4/8/2020
Sutter,17,2,0,0,4/9/2020
Sutter,18,2,1,0,4/10/2020
Sutter,18,2,0,0,4/11/2020
Sutter,18,2,0,0,4/12/2020
Sutter,18,2,0,0,4/13/2020
Sutter,19,2,1,0,4/14/2020
Sutter,19,2,0,0,4/15/2020
Sutter,21,2,2,0,4/16/2020
Sutter,20,2,-1,0,4/17/2020
Sutter,21,2,1,0,4/18/2020
Sutter,21,2,0,0,4/19/2020
Sutter,22,2,1,0,4/20/2020
Sutter,22,2,0,0,4/21/2020
Sutter,22,2,0,0,4/22/2020
Sutter,24,2,2,0,4/23/2020
Sutter,24,2,0,0,4/24/2020
Sutter,24,2,0,0,4/25/2020
Sutter,26,2,2,0,4/26/2020
Sutter,26,2,0,0,4/27/2020
Sutter,25,2,-1,0,4/28/2020
Sutter,28,2,3,0,4/29/2020
Sutter,28,2,0,0,4/30/2020
Sutter,28,2,0,0,5/1/2020
Sutter,28,2,0,0,5/2/2020
Sutter,28,2,0,0,5/3/2020
Sutter,28,2,0,0,5/4/2020
Sutter,29,2,1,0,5/5/2020
Sutter,29,2,0,0,5/6/2020
Sutter,29,2,0,0,5/7/2020
Sutter,30,2,1,0,5/8/2020
Sutter,31,2,1,0,5/9/2020
Sutter,31,2,0,0,5/10/2020
Sutter,32,2,1,0,5/11/2020
Sutter,33,2,1,0,5/12/2020
Sutter,33,2,0,0,5/13/2020
Sutter,34,2,1,0,5/14/2020
Sutter,35,2,1,0,5/15/2020
Sutter,35,2,0,0,5/16/2020
Sutter,38,2,3,0,5/17/2020
Sutter,38,2,0,0,5/18/2020
Sutter,38,2,0,0,5/19/2020
Sutter,38,2,0,0,5/20/2020
Sutter,38,2,0,0,5/21/2020
Sutter,38,2,0,0,5/22/2020
Sutter,38,2,0,0,5/23/2020
Sutter,38,2,0,0,5/24/2020
Sutter,38,2,0,0,5/25/2020
Sutter,39,2,1,0,5/26/2020
Sutter,40,2,1,0,5/27/2020
Sutter,40,2,0,0,5/28/2020
Sutter,40,2,0,0,5/29/2020
Sutter,40,2,0,0,5/30/2020
Sutter,42,2,2,0,5/31/2020
Sutter,43,2,1,0,6/1/2020
Sutter,43,2,0,0,6/2/2020
Sutter,45,2,2,0,6/3/2020
Sutter,46,2,1,0,6/4/2020
Sutter,49,2,3,0,6/5/2020
Sutter,51,2,2,0,6/6/2020
Sutter,55,2,4,0,6/7/2020
Sutter,55,2,0,0,6/8/2020
Sutter,56,2,1,0,6/9/2020
Sutter,56,2,0,0,6/10/2020
Sutter,56,2,0,0,6/11/2020
Sutter,56,2,0,0,6/12/2020
Sutter,62,2,6,0,6/13/2020
Sutter,63,2,1,0,6/14/2020
Sutter,71,3,8,1,6/15/2020
Sutter,73,3,2,0,6/16/2020
Sutter,79,3,6,0,6/17/2020
Sutter,85,3,6,0,6/18/2020
Sutter,89,3,4,0,6/19/2020
Sutter,89,3,0,0,6/20/2020
Sutter,96,3,7,0,6/21/2020
Sutter,100,3,4,0,6/22/2020
Sutter,112,3,12,0,6/23/2020
Sutter,118,3,6,0,6/24/2020
Napa,0,0,0,0,3/18/2020
Napa,0,0,0,0,3/19/2020
Napa,0,0,0,0,3/20/2020
Napa,0,0,0,0,3/21/2020
Napa,1,0,1,0,3/22/2020
Napa,1,0,0,0,3/23/2020
Napa,2,0,1,0,3/24/2020
Napa,5,0,3,0,3/25/2020
Napa,5,0,0,0,3/26/2020
Napa,5,0,0,0,3/27/2020
Napa,5,0,0,0,3/28/2020
Napa,5,0,0,0,3/29/2020
Napa,9,0,4,0,3/30/2020
Napa,9,0,0,0,3/31/2020
Napa,11,0,2,0,4/1/2020
Napa,13,0,2,0,4/2/2020
Napa,13,1,0,1,4/3/2020
Napa,15,2,2,1,4/4/2020
Napa,15,2,0,0,4/5/2020
Napa,18,2,3,0,4/6/2020
Napa,18,2,0,0,4/7/2020
Napa,21,2,3,0,4/8/2020
Napa,27,2,6,0,4/9/2020
Napa,28,2,1,0,4/10/2020
Napa,29,2,1,0,4/11/2020
Napa,29,2,0,0,4/12/2020
Napa,30,2,1,0,4/13/2020
Napa,33,2,3,0,4/14/2020
Napa,34,2,1,0,4/15/2020
Napa,44,2,10,0,4/16/2020
Napa,46,2,2,0,4/17/2020
Napa,49,2,3,0,4/18/2020
Napa,49,2,0,0,4/19/2020
Napa,55,2,6,0,4/20/2020
Napa,58,2,3,0,4/21/2020
Napa,58,2,0,0,4/22/2020
Napa,59,2,1,0,4/23/2020
Napa,59,2,0,0,4/24/2020
Napa,60,2,1,0,4/25/2020
Napa,62,2,2,0,4/26/2020
Napa,64,2,2,0,4/27/2020
Napa,67,2,3,0,4/28/2020
Napa,68,2,1,0,4/29/2020
Napa,69,2,1,0,4/30/2020
Napa,69,2,0,0,5/1/2020
Napa,71,2,2,0,5/2/2020
Napa,72,2,1,0,5/3/2020
Napa,72,2,0,0,5/4/2020
Napa,74,2,2,0,5/5/2020
Napa,78,2,4,0,5/6/2020
Napa,78,2,0,0,5/7/2020
Napa,78,2,0,0,5/8/2020
Napa,78,2,0,0,5/9/2020
Napa,79,3,1,1,5/10/2020
Napa,79,3,0,0,5/11/2020
Napa,80,3,1,0,5/12/2020
Napa,81,3,1,0,5/13/2020
Napa,83,3,2,0,5/14/2020
Napa,83,3,0,0,5/15/2020
Napa,86,3,3,0,5/16/2020
Napa,89,3,3,0,5/17/2020
Napa,92,3,3,0,5/18/2020
Napa,93,3,1,0,5/19/2020
Napa,93,3,0,0,5/20/2020
Napa,96,3,3,0,5/21/2020
Napa,97,3,1,0,5/22/2020
Napa,101,3,4,0,5/23/2020
Napa,104,3,3,0,5/24/2020
Napa,107,3,3,0,5/25/2020
Napa,109,3,2,0,5/26/2020
Napa,112,3,3,0,5/27/2020
Napa,113,3,1,0,5/28/2020
Napa,113,3,0,0,5/29/2020
Napa,113,3,0,0,5/30/2020
Napa,114,3,1,0,5/31/2020
Napa,114,3,0,0,6/1/2020
Napa,116,3,2,0,6/2/2020
Napa,116,3,0,0,6/3/2020
Napa,117,3,1,0,6/4/2020
Napa,123,3,6,0,6/5/2020
Napa,136,3,13,0,6/6/2020
Napa,142,3,6,0,6/7/2020
Napa,151,3,9,0,6/8/2020
Napa,156,3,5,0,6/9/2020
Napa,159,3,3,0,6/10/2020
Napa,162,3,3,0,6/11/2020
Napa,162,3,0,0,6/12/2020
Napa,171,3,9,0,6/13/2020
Napa,181,3,10,0,6/14/2020
Napa,187,3,6,0,6/15/2020
Napa,196,3,9,0,6/16/2020
Napa,202,4,6,1,6/17/2020
Napa,205,4,3,0,6/18/2020
Napa,209,4,4,0,6/19/2020
Napa,212,4,3,0,6/20/2020
Napa,218,4,6,0,6/21/2020
Napa,222,4,4,0,6/22/2020
Napa,230,4,8,0,6/23/2020
Napa,258,4,28,0,6/24/2020
Los Angeles,47,0,47,0,3/18/2020
Los Angeles,233,0,186,0,3/19/2020
Los Angeles,267,1,34,1,3/20/2020
Los Angeles,322,2,55,1,3/21/2020
Los Angeles,384,3,62,1,3/22/2020
Los Angeles,389,4,5,1,3/23/2020
Los Angeles,633,11,244,7,3/24/2020
Los Angeles,725,10,92,-1,3/25/2020
Los Angeles,1075,18,350,8,3/26/2020
Los Angeles,1474,26,399,8,3/27/2020
Los Angeles,1800,32,326,6,3/28/2020
Los Angeles,2119,37,319,5,3/29/2020
Los Angeles,2467,44,348,7,3/30/2020
Los Angeles,3001,53,534,9,3/31/2020
Los Angeles,3502,66,501,13,4/1/2020
Los Angeles,4040,79,538,13,4/2/2020
Los Angeles,4566,91,526,12,4/3/2020
Los Angeles,5275,117,709,26,4/4/2020
Los Angeles,5892,130,617,13,4/5/2020
Los Angeles,6346,145,454,15,4/6/2020
Los Angeles,6885,170,539,25,4/7/2020
Los Angeles,7505,196,620,26,4/8/2020
Los Angeles,7919,220,414,24,4/9/2020
Los Angeles,8384,241,465,21,4/10/2020
Los Angeles,8823,265,439,24,4/11/2020
Los Angeles,9133,296,310,31,4/12/2020
Los Angeles,9367,320,234,24,4/13/2020
Los Angeles,9948,360,581,40,4/14/2020
Los Angeles,10416,402,468,42,4/15/2020
Los Angeles,10786,455,370,53,4/16/2020
Los Angeles,11354,495,568,40,4/17/2020
Los Angeles,11984,576,630,81,4/18/2020
Los Angeles,12299,600,315,24,4/19/2020
Los Angeles,13787,617,1488,17,4/20/2020
Los Angeles,15096,663,1309,46,4/21/2020
Los Angeles,16400,729,1304,66,4/22/2020
Los Angeles,17548,797,1148,68,4/23/2020
Los Angeles,18553,848,1005,51,4/24/2020
Los Angeles,19144,895,591,47,4/25/2020
Los Angeles,19570,913,426,18,4/26/2020
Los Angeles,20456,942,886,29,4/27/2020
Los Angeles,21029,1000,573,58,4/28/2020
Los Angeles,22560,1056,1531,56,4/29/2020
Los Angeles,23284,1111,724,55,4/30/2020
Los Angeles,24306,1172,1022,61,5/1/2020
Los Angeles,24955,1209,649,37,5/2/2020
Los Angeles,25708,1229,753,20,5/3/2020
Los Angeles,26243,1256,535,27,5/4/2020
Los Angeles,27867,1313,1624,57,5/5/2020
Los Angeles,28687,1367,820,54,5/6/2020
Los Angeles,29544,1418,857,51,5/7/2020
Los Angeles,30357,1468,813,50,5/8/2020
Los Angeles,31268,1512,911,44,5/9/2020
Los Angeles,31711,1530,443,18,5/10/2020
Los Angeles,32279,1569,568,39,5/11/2020
Los Angeles,33281,1613,1002,44,5/12/2020
Los Angeles,34574,1659,1293,46,5/13/2020
Los Angeles,35427,1709,853,50,5/14/2020
Los Angeles,36317,1755,890,46,5/15/2020
Los Angeles,37352,1793,1035,38,5/16/2020
Los Angeles,37996,1821,644,28,5/17/2020
Los Angeles,38477,1839,481,18,5/18/2020
Los Angeles,39670,1913,1193,74,5/19/2020
Los Angeles,40932,1970,1262,57,5/20/2020
Los Angeles,42063,2016,1131,46,5/21/2020
Los Angeles,43025,2049,962,33,5/22/2020
Los Angeles,44029,2090,1004,41,5/23/2020
Los Angeles,44954,2104,925,14,5/24/2020
Los Angeles,45952,2116,998,12,5/25/2020
Los Angeles,47760,2143,1808,27,5/26/2020
Los Angeles,48711,2195,951,52,5/27/2020
Los Angeles,49861,2241,1150,46,5/28/2020
Los Angeles,51578,2290,1717,49,5/29/2020
Los Angeles,53627,2338,2049,48,5/30/2020
Los Angeles,54925,2362,1298,24,5/31/2020
Los Angeles,55899,2384,974,22,6/1/2020
Los Angeles,57144,2443,1245,59,6/2/2020
Los Angeles,58166,2489,1022,46,6/3/2020
Los Angeles,59596,2531,1430,42,6/4/2020
Los Angeles,60955,2565,1359,34,6/5/2020
Los Angeles,62269,2620,1314,55,6/6/2020
Los Angeles,63750,2645,1481,25,6/7/2020
Los Angeles,64634,2655,884,10,6/8/2020
Los Angeles,65827,2707,1193,52,6/9/2020
Los Angeles,67018,2768,1191,61,6/10/2020
Los Angeles,68807,2813,1789,45,6/11/2020
Los Angeles,70385,2834,1578,21,6/12/2020
Los Angeles,71938,2890,1553,56,6/13/2020
Los Angeles,72932,2907,994,17,6/14/2020
Los Angeles,73705,2926,773,19,6/15/2020
Los Angeles,75051,2959,1346,33,6/16/2020
Los Angeles,77166,2991,2115,32,6/17/2020
Los Angeles,78244,3027,1078,36,6/18/2020
Los Angeles,79572,3063,1328,36,6/19/2020
Los Angeles,81604,3110,2032,47,6/20/2020
Los Angeles,83383,3120,1779,10,6/21/2020
Los Angeles,85925,3138,2542,18,6/22/2020
Los Angeles,88433,3171,2508,33,6/23/2020
Los Angeles,89566,3205,1133,34,6/24/2020
Sacramento,46,3,46,3,3/18/2020
Sacramento,52,3,6,0,3/19/2020
Sacramento,56,4,4,1,3/20/2020
Sacramento,66,3,10,-1,3/21/2020
Sacramento,82,4,16,1,3/22/2020
Sacramento,87,4,5,0,3/23/2020
Sacramento,92,4,5,0,3/24/2020
Sacramento,113,5,21,1,3/25/2020
Sacramento,146,5,33,0,3/26/2020
Sacramento,163,6,17,1,3/27/2020
Sacramento,203,7,40,1,3/28/2020
Sacramento,217,7,14,0,3/29/2020
Sacramento,238,8,21,1,3/30/2020
Sacramento,271,8,33,0,3/31/2020
Sacramento,299,8,28,0,4/1/2020
Sacramento,322,9,23,1,4/2/2020
Sacramento,363,11,41,2,4/3/2020
Sacramento,393,11,30,0,4/4/2020
Sacramento,393,11,0,0,4/5/2020
Sacramento,448,15,55,4,4/6/2020
Sacramento,513,18,65,3,4/7/2020
Sacramento,565,21,52,3,4/8/2020
Sacramento,601,21,36,0,4/9/2020
Sacramento,642,24,41,3,4/10/2020
Sacramento,685,25,43,1,4/11/2020
Sacramento,689,25,4,0,4/12/2020
Sacramento,724,27,35,2,4/13/2020
Sacramento,737,28,13,1,4/14/2020
Sacramento,839,28,102,0,4/15/2020
Sacramento,865,32,26,4,4/16/2020
Sacramento,882,32,17,0,4/17/2020
Sacramento,901,33,19,1,4/18/2020
Sacramento,912,34,11,1,4/19/2020
Sacramento,924,34,12,0,4/20/2020
Sacramento,941,35,17,1,4/21/2020
Sacramento,959,36,18,1,4/22/2020
Sacramento,978,41,19,5,4/23/2020
Sacramento,1009,41,31,0,4/24/2020
Sacramento,1015,41,6,0,4/25/2020
Sacramento,1027,41,12,0,4/26/2020
Sacramento,1035,41,8,0,4/27/2020
Sacramento,1044,41,9,0,4/28/2020
Sacramento,1055,42,11,1,4/29/2020
Sacramento,1071,43,16,1,4/30/2020
Sacramento,1081,43,10,0,5/1/2020
Sacramento,1097,43,16,0,5/2/2020
Sacramento,1109,43,12,0,5/3/2020
Sacramento,1119,47,10,4,5/4/2020
Sacramento,1125,47,6,0,5/5/2020
Sacramento,1135,48,10,1,5/6/2020
Sacramento,1139,49,4,1,5/7/2020
Sacramento,1145,51,6,2,5/8/2020
Sacramento,1150,52,5,1,5/9/2020
Sacramento,1152,52,2,0,5/10/2020
Sacramento,1160,52,8,0,5/11/2020
Sacramento,1166,52,6,0,5/12/2020
Sacramento,1173,52,7,0,5/13/2020
Sacramento,1181,54,8,2,5/14/2020
Sacramento,1203,55,22,1,5/15/2020
Sacramento,1209,55,6,0,5/16/2020
Sacramento,1224,55,15,0,5/17/2020
Sacramento,1233,56,9,1,5/18/2020
Sacramento,1239,57,6,1,5/19/2020
Sacramento,1244,57,5,0,5/20/2020
Sacramento,1258,57,14,0,5/21/2020
Sacramento,1262,57,4,0,5/22/2020
Sacramento,1275,57,13,0,5/23/2020
Sacramento,1283,57,8,0,5/24/2020
Sacramento,1290,57,7,0,5/25/2020
Sacramento,1298,57,8,0,5/26/2020
Sacramento,1318,57,20,0,5/27/2020
Sacramento,1339,57,21,0,5/28/2020
Sacramento,1360,57,21,0,5/29/2020
Sacramento,1384,57,24,0,5/30/2020
Sacramento,1398,57,14,0,5/31/2020
Sacramento,1415,58,17,1,6/1/2020
Sacramento,1428,58,13,0,6/2/2020
Sacramento,1457,58,29,0,6/3/2020
Sacramento,1492,58,35,0,6/4/2020
Sacramento,1514,59,22,1,6/5/2020
Sacramento,1533,59,19,0,6/6/2020
Sacramento,1568,59,35,0,6/7/2020
Sacramento,1591,61,23,2,6/8/2020
Sacramento,1625,61,34,0,6/9/2020
Sacramento,1643,62,18,1,6/10/2020
Sacramento,1669,63,26,1,6/11/2020
Sacramento,1702,63,33,0,6/12/2020
Sacramento,1713,63,11,0,6/13/2020
Sacramento,1750,63,37,0,6/14/2020
Sacramento,1791,63,41,0,6/15/2020
Sacramento,1825,63,34,0,6/16/2020
Sacramento,1889,67,64,4,6/17/2020
Sacramento,1938,67,49,0,6/18/2020
Sacramento,1976,67,38,0,6/19/2020
Sacramento,2069,67,93,0,6/20/2020
Sacramento,2156,67,87,0,6/21/2020
Sacramento,2243,66,87,-1,6/22/2020
Sacramento,2374,66,131,0,6/23/2020
Sacramento,2446,66,72,0,6/24/2020
Merced,0,0,0,0,3/18/2020
Merced,0,0,0,0,3/19/2020
Merced,0,0,0,0,3/20/2020
Merced,0,0,0,0,3/21/2020
Merced,0,0,0,0,3/22/2020
Merced,0,0,0,0,3/23/2020
Merced,0,0,0,0,3/24/2020
Merced,0,0,0,0,3/25/2020
Merced,1,0,1,0,3/26/2020
Merced,3,0,2,0,3/27/2020
Merced,4,0,1,0,3/28/2020
Merced,4,0,0,0,3/29/2020
Merced,6,0,2,0,3/30/2020
Merced,6,0,0,0,3/31/2020
Merced,7,0,1,0,4/1/2020
Merced,9,0,2,0,4/2/2020
Merced,9,0,0,0,4/3/2020
Merced,11,0,2,0,4/4/2020
Merced,16,0,5,0,4/5/2020
Merced,25,1,9,1,4/6/2020
Merced,27,1,2,0,4/7/2020
Merced,35,1,8,0,4/8/2020
Merced,41,3,6,2,4/9/2020
Merced,56,3,15,0,4/10/2020
Merced,59,3,3,0,4/11/2020
Merced,58,3,-1,0,4/12/2020
Merced,60,3,2,0,4/13/2020
Merced,61,3,1,0,4/14/2020
Merced,74,3,13,0,4/15/2020
Merced,76,3,2,0,4/16/2020
Merced,80,3,4,0,4/17/2020
Merced,82,3,2,0,4/18/2020
Merced,85,3,3,0,4/19/2020
Merced,88,3,3,0,4/20/2020
Merced,89,3,1,0,4/21/2020
Merced,92,3,3,0,4/22/2020
Merced,98,3,6,0,4/23/2020
Merced,102,3,4,0,4/24/2020
Merced,103,3,1,0,4/25/2020
Merced,104,3,1,0,4/26/2020
Merced,108,3,4,0,4/27/2020
Merced,108,3,0,0,4/28/2020
Merced,116,3,8,0,4/29/2020
Merced,122,3,6,0,4/30/2020
Merced,131,3,9,0,5/1/2020
Merced,131,3,0,0,5/2/2020
Merced,134,3,3,0,5/3/2020
Merced,138,3,4,0,5/4/2020
Merced,141,3,3,0,5/5/2020
Merced,140,3,-1,0,5/6/2020
Merced,146,3,6,0,5/7/2020
Merced,151,3,5,0,5/8/2020
Merced,153,3,2,0,5/9/2020
Merced,154,3,1,0,5/10/2020
Merced,158,3,4,0,5/11/2020
Merced,175,4,17,1,5/12/2020
Merced,176,4,1,0,5/13/2020
Merced,182,4,6,0,5/14/2020
Merced,191,6,9,2,5/15/2020
Merced,201,6,10,0,5/16/2020
Merced,214,6,13,0,5/17/2020
Merced,217,6,3,0,5/18/2020
Merced,222,6,5,0,5/19/2020
Merced,225,6,3,0,5/20/2020
Merced,226,6,1,0,5/21/2020
Merced,233,6,7,0,5/22/2020
Merced,247,6,14,0,5/23/2020
Merced,258,6,11,0,5/24/2020
Merced,262,6,4,0,5/25/2020
Merced,266,7,4,1,5/26/2020
Merced,278,7,12,0,5/27/2020
Merced,283,7,5,0,5/28/2020
Merced,285,7,2,0,5/29/2020
Merced,285,7,0,0,5/30/2020
Merced,288,7,3,0,5/31/2020
Merced,289,7,1,0,6/1/2020
Merced,297,7,8,0,6/2/2020
Merced,299,7,2,0,6/3/2020
Merced,304,7,5,0,6/4/2020
Merced,309,7,5,0,6/5/2020
Merced,315,7,6,0,6/6/2020
Merced,318,7,3,0,6/7/2020
Merced,331,7,13,0,6/8/2020
Merced,349,7,18,0,6/9/2020
Merced,370,7,21,0,6/10/2020
Merced,370,7,0,0,6/11/2020
Merced,372,7,2,0,6/12/2020
Merced,376,7,4,0,6/13/2020
Merced,403,7,27,0,6/14/2020
Merced,414,7,11,0,6/15/2020
Merced,436,7,22,0,6/16/2020
Merced,460,8,24,1,6/17/2020
Merced,486,8,26,0,6/18/2020
Merced,529,8,43,0,6/19/2020
Merced,566,8,37,0,6/20/2020
Merced,577,8,11,0,6/21/2020
Merced,619,9,42,1,6/22/2020
Merced,656,9,37,0,6/23/2020
Merced,696,10,40,1,6/24/2020
Kings,0,0,0,0,3/18/2020
Kings,0,0,0,0,3/19/2020
Kings,0,0,0,0,3/20/2020
Kings,0,0,0,0,3/21/2020
Kings,0,0,0,0,3/22/2020
Kings,0,0,0,0,3/23/2020
Kings,0,0,0,0,3/24/2020
Kings,0,0,0,0,3/25/2020
Kings,0,0,0,0,3/26/2020
Kings,0,0,0,0,3/27/2020
Kings,1,0,1,0,3/28/2020
Kings,1,0,0,0,3/29/2020
Kings,1,0,0,0,3/30/2020
Kings,2,0,1,0,3/31/2020
Kings,3,0,1,0,4/1/2020
Kings,3,0,0,0,4/2/2020
Kings,3,0,0,0,4/3/2020
Kings,3,0,0,0,4/4/2020
Kings,4,0,1,0,4/5/2020
Kings,3,0,-1,0,4/6/2020
Kings,5,0,2,0,4/7/2020
Kings,5,0,0,0,4/8/2020
Kings,5,0,0,0,4/9/2020
Kings,7,0,2,0,4/10/2020
Kings,9,0,2,0,4/11/2020
Kings,9,0,0,0,4/12/2020
Kings,10,0,1,0,4/13/2020
Kings,12,0,2,0,4/14/2020
Kings,12,1,0,1,4/15/2020
Kings,12,1,0,0,4/16/2020
Kings,15,1,3,0,4/17/2020
Kings,17,1,2,0,4/18/2020
Kings,17,1,0,0,4/19/2020
Kings,19,1,2,0,4/20/2020
Kings,28,1,9,0,4/21/2020
Kings,28,1,0,0,4/22/2020
Kings,28,1,0,0,4/23/2020
Kings,30,1,2,0,4/24/2020
Kings,33,1,3,0,4/25/2020
Kings,33,1,0,0,4/26/2020
Kings,48,1,15,0,4/27/2020
Kings,57,1,9,0,4/28/2020
Kings,80,1,23,0,4/29/2020
Kings,87,1,7,0,4/30/2020
Kings,112,1,25,0,5/1/2020
Kings,120,1,8,0,5/2/2020
Kings,137,1,17,0,5/3/2020
Kings,153,1,16,0,5/4/2020
Kings,187,1,34,0,5/5/2020
Kings,208,1,21,0,5/6/2020
Kings,219,1,11,0,5/7/2020
Kings,236,1,17,0,5/8/2020
Kings,264,1,28,0,5/9/2020
Kings,266,1,2,0,5/10/2020
Kings,289,1,23,0,5/11/2020
Kings,302,1,13,0,5/12/2020
Kings,314,1,12,0,5/13/2020
Kings,342,1,28,0,5/14/2020
Kings,347,1,5,0,5/15/2020
Kings,356,2,9,1,5/16/2020
Kings,356,2,0,0,5/17/2020
Kings,381,2,25,0,5/18/2020
Kings,393,2,12,0,5/19/2020
Kings,403,2,10,0,5/20/2020
Kings,417,2,14,0,5/21/2020
Kings,428,2,11,0,5/22/2020
Kings,444,2,16,0,5/23/2020
Kings,446,2,2,0,5/24/2020
Kings,447,2,1,0,5/25/2020
Kings,449,2,2,0,5/26/2020
Kings,586,3,137,1,5/27/2020
Kings,626,3,40,0,5/28/2020
Kings,693,3,67,0,5/29/2020
Kings,703,3,10,0,5/30/2020
Kings,703,5,0,2,5/31/2020
Kings,703,5,0,0,6/1/2020
Kings,720,5,17,0,6/2/2020
Kings,744,6,24,1,6/3/2020
Kings,842,6,98,0,6/4/2020
Kings,865,6,23,0,6/5/2020
Kings,882,6,17,0,6/6/2020
Kings,882,6,0,0,6/7/2020
Kings,892,6,10,0,6/8/2020
Kings,934,6,42,0,6/9/2020
Kings,952,6,18,0,6/10/2020
Kings,963,6,11,0,6/11/2020
Kings,987,6,24,0,6/12/2020
Kings,1023,6,36,0,6/13/2020
Kings,1022,6,-1,0,6/14/2020
Kings,1022,6,0,0,6/15/2020
Kings,1044,8,22,2,6/16/2020
Kings,1097,9,53,1,6/17/2020
Kings,1141,10,44,1,6/18/2020
Kings,1285,10,144,0,6/19/2020
Kings,1331,12,46,2,6/20/2020
Kings,1334,14,3,2,6/21/2020
Kings,1513,18,179,4,6/22/2020
Kings,1727,18,214,0,6/23/2020
Kings,2063,20,336,2,6/24/2020
Kern,1,0,1,0,3/18/2020
Kern,3,0,2,0,3/19/2020
Kern,3,0,0,0,3/20/2020
Kern,3,0,0,0,3/21/2020
Kern,3,0,0,0,3/22/2020
Kern,5,0,2,0,3/23/2020
Kern,5,0,0,0,3/24/2020
Kern,13,0,8,0,3/25/2020
Kern,20,0,7,0,3/26/2020
Kern,20,0,0,0,3/27/2020
Kern,20,0,0,0,3/28/2020
Kern,20,0,0,0,3/29/2020
Kern,30,0,10,0,3/30/2020
Kern,47,0,17,0,3/31/2020
Kern,53,0,6,0,4/1/2020
Kern,74,0,21,0,4/2/2020
Kern,87,1,13,1,4/3/2020
Kern,103,2,16,1,4/4/2020
Kern,109,2,6,0,4/5/2020
Kern,117,2,8,0,4/6/2020
Kern,134,2,17,0,4/7/2020
Kern,198,2,64,0,4/8/2020
Kern,241,2,43,0,4/9/2020
Kern,272,3,31,1,4/10/2020
Kern,304,3,32,0,4/11/2020
Kern,319,3,15,0,4/12/2020
Kern,379,3,60,0,4/13/2020
Kern,453,3,74,0,4/14/2020
Kern,500,3,47,0,4/15/2020
Kern,587,3,87,0,4/16/2020
Kern,612,3,25,0,4/17/2020
Kern,626,3,14,0,4/18/2020
Kern,629,3,3,0,4/19/2020
Kern,651,3,22,0,4/20/2020
Kern,676,4,25,1,4/21/2020
Kern,713,4,37,0,4/22/2020
Kern,732,4,19,0,4/23/2020
Kern,770,4,38,0,4/24/2020
Kern,802,4,32,0,4/25/2020
Kern,831,5,29,1,4/26/2020
Kern,865,5,34,0,4/27/2020
Kern,882,5,17,0,4/28/2020
Kern,910,6,28,1,4/29/2020
Kern,941,8,31,2,4/30/2020
Kern,972,8,31,0,5/1/2020
Kern,1007,8,35,0,5/2/2020
Kern,1025,8,18,0,5/3/2020
Kern,1047,10,22,2,5/4/2020
Kern,1084,11,37,1,5/5/2020
Kern,1112,14,28,3,5/6/2020
Kern,1176,15,64,1,5/7/2020
Kern,1214,16,38,1,5/8/2020
Kern,1262,16,48,0,5/9/2020
Kern,1300,16,38,0,5/10/2020
Kern,1331,16,31,0,5/11/2020
Kern,1363,21,32,5,5/12/2020
Kern,1390,22,27,1,5/13/2020
Kern,1430,25,40,3,5/14/2020
Kern,1472,25,42,0,5/15/2020
Kern,1509,25,37,0,5/16/2020
Kern,1546,26,37,1,5/17/2020
Kern,1566,26,20,0,5/18/2020
Kern,1601,26,35,0,5/19/2020
Kern,1639,27,38,1,5/20/2020
Kern,1684,28,45,1,5/21/2020
Kern,1749,30,65,2,5/22/2020
Kern,1806,31,57,1,5/23/2020
Kern,1861,31,55,0,5/24/2020
Kern,1890,31,29,0,5/25/2020
Kern,1890,35,0,4,5/26/2020
Kern,1999,36,109,1,5/27/2020
Kern,2069,37,70,1,5/28/2020
Kern,2128,37,59,0,5/29/2020
Kern,2217,38,89,1,5/30/2020
Kern,2300,38,83,0,5/31/2020
Kern,2366,38,66,0,6/1/2020
Kern,2406,39,40,1,6/2/2020
Kern,2452,41,46,2,6/3/2020
Kern,2530,45,78,4,6/4/2020
Kern,2624,46,94,1,6/5/2020
Kern,2695,46,71,0,6/6/2020
Kern,2771,46,76,0,6/7/2020
